FID,X,Y,SOC,Precipitation,Temperature,Elevation,Slope,Soiltype,Green,Red,SWIR1,BSI,EVI,GNDVI,GSAVI,NDVI,NMDI,SAVI
2195,294496,2625631,4.59,0.148840614,0.782490829,0.690661264,0.539210801,5,0.750054372,0.866489295,0.537865797,0.588082831,0.618031329,0.337905591,0.549952192,0.214432345,0.775399556,0.879336334
2196,208281,2625518,2.86,0.620707697,0.400612933,0.915400315,0.710299092,2,0.333134159,0.946854594,0.288864453,0.41778541,0.106639914,0.136086603,0.019068003,0.9832818,0.552740537,0.673345925
2197,180042,2623611,2.04,0.32148118,0.676246102,0.57359911,0.384897671,4,0.331789228,0.322007867,0.879380124,0.79268086,0.425847534,0.676400164,0.110612472,0.796815735,0.517243118,0.113762655
2198,182871,2623811,1.32,0.271728729,0.787483502,0.369234772,0.983151658,2,0.591106762,0.647321065,0.572373548,0.348051325,0.968090733,0.147916446,0.053040237,0.209191491,0.218685523,0.075459495
2199,186107,2623951,1.59,0.443326504,0.36583466,0.262001603,0.60279659,3,0.919058606,0.868141377,0.94503496,0.491597184,0.500627485,0.585099047,0.932831998,0.20014129,0.229233354,0.899583272
2200,216928,2623438,2.58,0.62088428,0.769000649,0.985755448,0.042883518,4,0.362688015,0.86969657,0.104510337,0.932333206,0.690664708,0.156827716,0.336365216,0.522255506,0.293298519,0.191622496
2201,304897,2622629,5.28,0.917393511,0.103411011,0.777517144,0.501813148,3,0.083281715,0.311226368,0.521520881,0.480330575,0.057123478,0.552455412,0.425740657,0.75725156,0.595726135,0.291737678
2202,213818,2622121,1.7,0.41763201,0.862687124,0.783793207,0.299419797,3,0.437723904,0.856202884,0.298557716,0.036796957,0.024198434,0.398783655,0.290544251,0.075012087,0.656391784,0.930036983
2203,169539,2621740,1.51,0.421043864,0.057600178,0.215541021,0.141957081,3,0.474152806,0.289597575,0.375868216,0.118861601,0.112438251,0.948547408,0.582958747,0.207640418,0.242479774,0.414247142
2204,295745,2621356,0.63,0.420615302,0.524024008,0.279886017,0.066189188,1,0.208524807,0.736078015,0.297003286,0.978164734,0.128878386,0.269250717,0.01805888,0.894185992,0.153250937,0.837537698
2205,179608,2620874,1.8,0.278947636,0.190518423,0.44334696,0.920429681,2,0.289063655,0.980450632,0.966562584,0.187054693,0.479979974,0.782117438,0.320067094,0.139984399,0.044829579,0.804965941
2206,293173,2620749,1.22,0.092402201,0.21881798,0.849845322,0.384251498,3,0.284398194,0.461715332,0.604520589,0.635681402,0.789940054,0.56908507,0.735813641,0.940237305,0.940374581,0.873511398
2207,192597,2620365,4.34,0.929365112,0.396530267,0.009281159,0.837543799,5,0.00488712,0.32216003,0.18954462,0.796355841,0.248341686,0.464319778,0.751867166,0.455534532,0.298416224,0.133712788
2208,185072,2619760,1.39,0.836471977,0.843677497,0.464052901,0.422996278,3,0.820999372,0.154626117,0.008605903,0.860946279,0.704962633,0.558547207,0.772217364,0.937821845,0.7604932,0.028764446
2209,291295,2620057,5.84,0.508961555,0.481725973,0.639872022,0.444448501,5,0.992824525,0.607991603,0.15907478,0.975678466,0.830127218,0.840119357,0.258092531,0.702595447,0.5605142,0.540809906
2210,173055,2618923,2.05,0.08044545,0.917856845,0.967339741,0.047811535,4,0.896788063,0.777539187,0.633095984,0.371127413,0.571672751,0.171208798,0.97454146,0.827619865,0.25345567,0.290167224
2211,225338,2618708,4.05,0.877600085,0.195419471,0.508629367,0.067909066,5,0.257649188,0.812642513,0.181672445,0.606288836,0.424387209,0.647724588,0.141644185,0.252791155,0.833397971,0.445583415
2212,178682,2617769,2.62,0.554675636,0.436482307,0.438921167,0.354804827,4,0.322262146,0.769613801,0.855856758,0.146565919,0.633992378,0.465071043,0.650721511,0.191015403,0.204156166,0.724369184
2213,177092,2616586,1.73,0.579032208,0.797997059,0.68428066,0.149389692,4,0.463689974,0.902318224,0.31419048,0.261239024,0.393649186,0.637545156,0.821075169,0.778209383,0.086934286,0.722404491
2214,168006,2616058,1.71,0.10735399,0.51748386,0.642457619,0.938129938,4,0.220569718,0.414158698,0.352284675,0.803595936,0.844203804,0.744953018,0.847103695,0.556529464,0.507536983,0.489295464
2215,299913,2616275,2.56,0.912508541,0.562614079,0.227277796,0.322570545,4,0.299630353,0.502241394,0.402440473,0.007925449,0.173819896,0.091538031,0.414855128,0.188824973,0.771794552,0.404754773
2216,294356,2616622,1.59,0.273364257,0.801962378,0.605262076,0.10517167,5,0.019221932,0.703496229,0.201500228,0.002010477,0.713393242,0.107023192,0.133695568,0.447985965,0.092114748,0.948508627
2217,174265,2615727,1.5,0.706641212,0.527381612,0.200498976,0.755007015,4,0.973831459,0.663232147,0.051426939,0.237434567,0.846867369,0.313811192,0.985869462,0.404853998,0.533123761,0.240466467
2218,175815,2614953,3.17,0.890064741,0.525076295,0.686681395,0.859354829,2,0.729685417,0.762056518,0.02684721,0.806679618,0.830134858,0.399213585,0.518166157,0.086726289,0.27862916,0.409644804
2219,288242,2614284,1.36,0.828065917,0.723197511,0.214587974,0.21053451,1,0.242065509,0.887675632,0.972145574,0.791565096,0.437027168,0.336343157,0.715326308,0.149636081,0.862043321,0.526306489
2220,191269,2613314,2.95,0.079838337,0.535867237,0.529491949,0.045772826,5,0.813065398,0.276556416,0.28101185,0.812292911,0.946645796,0.986588754,0.864085759,0.416652323,0.043015341,0.299136195
2221,192854,2613101,2.08,0.828260984,0.615141204,0.004348874,0.112700743,1,0.477676363,0.582899811,0.019294766,0.844337956,0.539092139,0.310953042,0.289603728,0.403047396,0.173113462,0.300539964
2222,182065,2611744,2.37,0.233969483,0.118667579,0.285045655,0.565130981,1,0.086823389,0.542497335,0.343190825,0.758610133,0.246731024,0.018533621,0.174764026,0.466785502,0.316469951,0.536242855
2223,186043,2611112,4.92,0.341795312,0.157268425,0.05685142,0.712209099,4,0.309230002,0.30049708,0.89194643,0.863977609,0.184076933,0.025576711,0.678800747,0.058359666,0.517573035,0.916579817
2224,206500,2611157,3.29,0.426920656,0.915777424,0.276901203,0.354356419,3,0.279038802,0.989440006,0.335310093,0.594223242,0.4052125,0.652631227,0.415630922,0.822823224,0.572933154,0.86330193
2225,182492,2611977,4.02,0.585449933,0.066779499,0.079780309,0.18478251,3,0.872778978,0.54264223,0.092103673,0.165710463,0.531153552,0.071459311,0.895100946,0.145475358,0.676116278,0.625813291
2226,187544,2610720,5,0.662333702,0.091718474,0.850067934,0.885393831,5,0.607944076,0.539235652,0.063751218,0.129112338,0.358337568,0.688432735,0.405139293,0.114936579,0.045567303,0.704973093
2227,236609,2610636,3.03,0.598293076,0.776019162,0.780595496,0.889806573,4,0.550116294,0.951452154,0.366708574,0.326035724,0.784678694,0.817942986,0.879249516,0.59823032,0.433029555,0.73796592
2228,201571,2609512,3.05,0.310661799,0.027794665,0.033704105,0.460725327,2,0.827479122,0.411373718,0.020595346,0.54857163,0.221084283,0.087004766,0.612702334,0.063756855,0.927121974,0.063293084
2229,174845,2608695,2.96,0.020316537,0.101949794,0.906365961,0.683799145,1,0.161592246,0.786474567,0.048889709,0.183095301,0.445296383,0.381181841,0.121452195,0.15059262,0.475803646,0.564879927
2230,197584,2608684,2.65,0.738703952,0.558582309,0.625521239,0.881670833,4,0.60238558,0.953499447,0.7050157,0.609984237,0.125918116,0.927416392,0.348554154,0.38645339,0.103327321,0.810221734
2231,188555,2608825,2.76,0.750225606,0.087568326,0.32532614,0.351508786,3,0.896478761,0.985267068,0.694119845,0.114311618,0.813626222,0.034283976,0.860203184,0.2318416,0.669688096,0.592138222
2232,181803,2606782,2.74,0.055496314,0.39551891,0.23918011,0.024807576,2,0.56514569,0.562049941,0.922105499,0.577661737,0.824870051,0.880228668,0.067324354,0.148114548,0.436366211,0.311960787
2233,194371,2605325,3.34,0.537626666,0.741766057,0.007800338,0.761311886,2,0.576574618,0.94580802,0.344555639,0.652559501,0.385484105,0.194906071,0.012817425,0.699616342,0.804832155,0.494563101
2234,287489,2603695,5,0.933111932,0.20023991,0.157881527,0.675415948,5,0.93303964,0.868734827,0.449704264,0.040197703,0.932378058,0.943857296,0.918163618,0.674092911,0.129618762,0.437762961
2235,172765,2602601,1.57,0.6063252,0.303019009,0.208384344,0.602411537,3,0.197420327,0.126862002,0.270339065,0.188321366,0.443021417,0.105628536,0.093556285,0.664136101,0.943799114,0.166740876
2236,190874,2601344,4.51,0.327236484,0.075014711,0.158119802,0.943774531,2,0.563274517,0.6445662,0.347613048,0.18459112,0.874795731,0.889789372,0.356487052,0.014376993,0.586681229,0.04248373
2237,193856,2601293,1.16,0.785531047,0.490673841,0.794812952,0.292280583,4,0.75336041,0.337707583,0.260793979,0.839136768,0.634239055,0.916564774,0.799654489,0.781339571,0.905500342,0.888330806
2238,203287,2601323,4.33,0.706590811,0.888615653,0.973684872,0.592094673,2,0.655305153,0.346119719,0.310906189,0.976738627,0.914473684,0.632339362,0.062777667,0.219498161,0.314778867,0.441154513
2239,180628,2600309,2.72,0.358568704,0.756547774,0.819901637,0.509291053,2,0.848529139,0.934931188,0.273778533,0.015590296,0.796821999,0.592370439,0.187151442,0.638917722,0.382278435,0.034350443
2240,179590,2597459,7.19,0.315929184,0.771515668,0.00016823,0.030548731,5,0.751327338,0.082230635,0.711705967,0.262719943,0.61134324,0.884096344,0.521223505,0.27211191,0.562459865,0.922898938
2241,178643,2596081,2.3,0.629828488,0.522967895,0.570903371,0.022638543,3,0.603588311,0.074066384,0.549148682,0.371556604,0.568069707,0.562662046,0.052500057,0.527614024,0.523250031,0.767298023
2242,183238,2595532,3.25,0.128629316,0.877482464,0.036946626,0.374579183,1,0.047680351,0.04734033,0.510803495,0.888784095,0.336031053,0.998331968,0.166853667,0.446699565,0.575874086,0.736130901
2243,299775,2594269,1.97,0.129745039,0.150506175,0.332839738,0.126324523,1,0.001352262,0.703277151,0.601668397,0.473906965,0.322141333,0.333673015,0.202364008,0.099132201,0.217616563,0.676485855
2244,181252,2593435,4.69,0.665003291,0.722747438,0.921564126,0.648063336,3,0.834965965,0.208002276,0.993107247,0.862294855,0.90890914,0.614372829,0.947028371,0.093190516,0.806809072,0.493899476
2245,198502,2593490,2.94,0.540638025,0.270669678,0.090799084,0.040358408,1,0.518273388,0.992652964,0.515481895,0.88684438,0.336820354,0.75432443,0.935363275,0.530741397,0.149739827,0.436498375
2246,180980,2591626,5.67,0.430207684,0.157869292,0.862686745,0.716377898,4,0.727659954,0.138851283,0.482693772,0.158140998,0.112860245,0.282566801,0.80302249,0.728285269,0.883290693,0.352700375
2247,210274,2591759,3.42,0.213016419,0.649115174,0.559845816,0.223411438,1,0.190540934,0.269776732,0.474212524,0.019725109,0.834984751,0.862209061,0.773200921,0.348183546,0.411215599,0.683846714
2248,168019,2591033,2.86,0.324323544,0.976719219,0.884668006,0.539971519,5,0.747584903,0.775984449,0.844697584,0.744903243,0.575867493,0.2530651,0.685481606,0.768374436,0.898090641,0.59472453
2249,188255,2590767,2.58,0.393311166,0.337210693,0.381731369,0.414041789,5,0.414201362,0.765924487,0.157980868,0.64342592,0.937596578,0.699078773,0.483365894,0.350494281,0.665393038,0.829407057
2250,180274,2590106,4.57,0.077890948,0.081218485,0.585298786,0.505045282,4,0.702347525,0.83351528,0.920705272,0.804760696,0.121887743,0.306920461,0.95482471,0.233084891,0.869274173,0.783375369
2251,206597,2590208,3.44,0.493879305,0.275600695,0.737652948,0.453005896,3,0.693574634,0.325162032,0.494695341,0.67661147,0.16690064,0.03015003,0.073748635,0.938029158,0.469197072,0.243337698
2252,188815,2588944,1.85,0.93152695,0.74362916,0.684288914,0.705153429,3,0.720505894,0.984294553,0.515164133,0.239003372,0.027481366,0.513171793,0.572812801,0.258754341,0.754862946,0.713189996
2253,197673,2585400,3.1,0.607618154,0.739185785,0.775841901,0.151817336,2,0.367313784,0.319474148,0.97115734,0.593539255,0.82783151,0.65770207,0.23449569,0.760847861,0.315788351,0.289321974
2254,168734,2586224,3.62,0.496279326,0.706328129,0.219878298,0.129627755,3,0.845512611,0.687013884,0.315049093,0.127821107,0.655242378,0.031163578,0.803543873,0.248013259,0.200066265,0.312842941
2255,197914,2586379,3.02,0.41987176,0.582471706,0.427226409,0.22541941,3,0.590273379,0.762645288,0.542682525,0.264029855,0.306092484,0.979904581,0.215523809,0.651924189,0.94262569,0.296830985
2256,176477,2585089,3.46,0.735936224,0.812973952,0.676269349,0.013484258,3,0.627630449,0.582838994,0.512251457,0.622222186,0.053337983,0.536550587,0.170773969,0.155609155,0.121851096,0.030548636
2257,297174,2585082,1.85,0.582724728,0.970313237,0.329570446,0.968560014,4,0.641273442,0.424589758,0.884729893,0.731347281,0.955077834,0.091947724,0.434598309,0.619147448,0.330843532,0.993805485
2258,294405,2581319,1.88,0.316245455,0.076209057,0.356832977,0.939448266,3,0.789871232,0.355756965,0.153920921,0.1655124,0.783881192,0.529469587,0.252736217,0.603100819,0.806421957,0.900587268
2259,201045,2580072,2.82,0.368098234,0.507801329,0.453096927,0.309516068,1,0.596367925,0.68083347,0.527463821,0.357782385,0.410313745,0.884756442,0.899799579,0.726456949,0.63837874,0.36308518
2260,188740,2575060,2.17,0.283371,0.854295634,0.109252329,0.442672878,2,0.747455818,0.374535011,0.240217242,0.832115484,0.037438684,0.187847941,0.581916109,0.910965383,0.290182743,0.253491047
2261,191099,2574466,1.72,0.666912578,0.813428147,0.812413584,0.124514183,1,0.294648303,0.39923972,0.672977003,0.573023437,0.876655993,0.305478534,0.820767679,0.446620775,0.921093528,0.854254511
2262,278523,2573265,1.86,0.849266447,0.514789138,0.753127469,0.146441009,5,0.471785363,0.439239476,0.43634961,0.725284733,0.338665669,0.078894565,0.526092695,0.999124974,0.683124757,0.780114349
2263,279198,2571801,2.76,0.629261609,0.763262354,0.653465859,0.337384313,5,0.902386611,0.216933209,0.19410165,0.387289113,0.493169064,0.161007646,0.119329863,0.603073648,0.930088013,0.099545951
2264,202623,2567761,1.93,0.024312288,0.219876477,0.059895948,0.877703275,2,0.974772488,0.114470323,0.402578148,0.534507412,0.517656891,0.363137663,0.981790219,0.611020499,0.94607673,0.658790895
2265,179654,2565275,2.94,0.169290461,0.453409767,0.038653216,0.804005546,4,0.830488848,0.883258032,0.10525635,0.451868297,0.109974108,0.386756996,0.4643125,0.878811406,0.385967288,0.535718871
2266,272037,2564226,0.77,0.611031455,0.622172789,0.099977404,0.026431545,3,0.19288319,0.285555009,0.195644553,0.378769222,0.872582436,0.249765443,0.521579924,0.990913895,0.936719202,0.084263059
2267,286193,2559730,0.91,0.174712164,0.289629976,0.333418354,0.555813428,3,0.527537061,0.544079598,0.917906078,0.507174811,0.593383368,0.830465045,0.498524123,0.74567613,0.769250343,0.792423814
2268,286547,2557743,2.84,0.245460864,0.813833983,0.205090746,0.254661642,4,0.813878149,0.809633124,0.785278097,0.845819028,0.00289375,0.402594414,0.332142558,0.134837469,0.293415972,0.607524374
2269,273330,2556196,4.05,0.442013516,0.700720326,0.966029816,0.405997436,5,0.535832869,0.369864135,0.313134673,0.34178517,0.263707238,0.645421742,0.016832797,0.125368156,0.601950462,0.998895156
2270,217233,2555265,3.14,0.683597028,0.572522887,0.42210496,0.504017025,4,0.737904192,0.015730895,0.109786032,0.966472469,0.393715149,0.15372788,0.518439505,0.523880076,0.657146884,0.866134827
2271,215283,2552341,3.54,0.363110789,0.219427789,0.068940656,0.682684067,2,0.447072517,0.4783893,0.74395337,0.325218496,0.896429587,0.169962949,0.766038016,0.691077204,0.910723524,0.857024774
2272,222104,2550634,6.78,0.969540432,0.344875095,0.738740879,0.992817268,2,0.273885002,0.479823884,0.361654197,0.528455537,0.056145462,0.961523942,0.215030849,0.474307062,0.67167293,0.325206586
2273,204518,2549712,3.06,0.140165141,0.851496325,0.995619763,0.113687401,2,0.178427541,0.041928297,0.168158048,0.143156517,0.291360638,0.506902436,0.415756331,0.60508012,0.414476524,0.181967158
2274,206202,2546501,3.45,0.342784945,0.47771731,0.43024877,0.48773456,1,0.332205132,0.043356001,0.96763009,0.114976581,0.05495917,0.84395276,0.803986603,0.228832688,0.792500417,0.117365333
2275,196786,2545672,3.28,0.699605402,0.513209044,0.931620213,0.077148622,4,0.222905623,0.11858599,0.184687574,0.290492142,0.039111875,0.028114398,0.982228885,0.592366663,0.460659463,0.929543495
2276,206494,2545960,4.03,0.69005163,0.355414577,0.372140445,0.528889026,5,0.08767544,0.722241227,0.25056884,0.774815312,0.060824911,0.810955513,0.743203471,0.294932697,0.713871263,0.837990728
2277,174696,2542771,2.17,0.562494081,0.119026884,0.484935699,0.937896502,4,0.71509849,0.139786156,0.398483325,0.62526663,0.25059617,0.466944667,0.954807899,0.332444333,0.145939797,0.487793341
2278,196127,2540781,3.18,0.1127299,0.362656679,0.738823123,0.075305946,2,0.01112862,0.358423008,0.653764513,0.769000057,0.081473504,0.057987346,0.101657359,0.51624129,0.289935771,0.901984385
2279,206717,2536756,1.51,0.888921109,0.343379613,0.311895483,0.678906682,4,0.274865624,0.570717703,0.057922107,0.765970467,0.642107912,0.568513285,0.030640163,0.952102654,0.215875737,0.738180232
2280,168160,2534772,3.43,0.020977826,0.532296049,0.574400547,0.868346285,5,0.366370295,0.845569726,0.469027037,0.882486415,0.725825089,0.719271614,0.934247168,0.555194747,0.814513114,0.001854761
2281,176548,2533413,2.59,0.639279376,0.232819212,0.070123012,0.679873575,3,0.864826948,0.016124206,0.019689188,0.070344691,0.598250613,0.500052927,0.351436394,0.159207539,0.907550859,0.464132217
2282,270814,2530627,1.41,0.721515999,0.470575674,0.605733415,0.25502743,4,0.150287206,0.231614427,0.043824957,0.130432959,0.913768499,0.074125026,0.021033832,0.487589725,0.080177357,0.346902315
2283,196323,2529351,0.87,0.911172537,0.079749063,0.97452913,0.729167082,3,0.928718721,0.649024273,0.268168888,0.923359527,0.530246376,0.559775318,0.154917267,0.109083266,0.354785336,0.864048967
2284,268433,2529617,2.41,0.593870933,0.030336803,0.064151782,0.53689159,5,0.829269358,0.887976186,0.850421738,0.926546867,0.960588148,0.91214658,0.55414691,0.611031118,0.841174022,0.556861297
2285,259048,2527090,2.3,0.259178009,0.364286264,0.957844619,0.786090088,1,0.727892147,0.984163696,0.693342996,0.739070115,0.489216787,0.511528812,0.54197469,0.082662726,0.794816845,0.826594372
2286,199186,2526244,2.89,0.954829798,0.9006291,0.469959398,0.048003437,1,0.465133999,0.704250029,0.3211336,0.143042465,0.690227235,0.196791998,0.353882923,0.744113948,0.259334571,0.668999169
2287,208441,2523894,2.73,0.619888289,0.220195797,0.067374391,0.980567156,2,0.737098532,0.674081962,0.415003437,0.153221271,0.857184109,0.277425656,0.595435583,0.001946584,0.673444069,0.577002192
